batter_name,part,year,AB,H,2B,3B,HR,BB,HBP,1B,TB,FBP,avg,OBP,SLG,OPS
조홍석,전반기,2018,25,5,0,0,0,2,1,5,5,3,0.2,0.286,0.2,0.486
조홍석,후반기,2013,64,16,6,1,0,8,4,9,24,12,0.25,0.368,0.375,0.743
조홍석,후반기,2014,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
조홍석,후반기,2018,37,9,1,0,0,4,1,8,10,5,0.243,0.333,0.27,0.603
주효상,전반기,2016,6,2,0,0,0,1,0,2,2,1,0.333,0.429,0.333,0.762
주효상,전반기,2017,45,11,1,0,0,6,1,10,12,7,0.244,0.346,0.267,0.613
주효상,전반기,2018,68,17,2,0,1,7,1,14,22,8,0.25,0.329,0.324,0.653
주효상,후반기,2016,12,2,1,0,0,0,0,1,3,0,0.167,0.167,0.25,0.41700000000000004
주효상,후반기,2017,73,12,4,0,1,3,1,7,19,4,0.164,0.208,0.26,0.46799999999999997
주효상,후반기,2018,42,7,1,0,0,3,1,6,8,4,0.167,0.239,0.19,0.429
지석훈,전반기,2005,21,4,1,0,0,1,0,3,5,1,0.19,0.227,0.238,0.46499999999999997
지석훈,전반기,2006,48,10,2,0,1,8,0,7,15,8,0.208,0.321,0.312,0.633
지석훈,전반기,2007,192,35,5,1,2,19,1,27,48,20,0.182,0.259,0.25,0.509
지석훈,전반기,2008,9,0,0,0,0,1,0,0,0,1,0.0,0.1,0.0,0.1
지석훈,전반기,2011,32,6,0,1,0,4,0,5,8,4,0.188,0.278,0.25,0.528
지석훈,전반기,2012,99,18,4,1,1,10,4,12,27,14,0.182,0.283,0.273,0.556
지석훈,전반기,2013,207,50,15,2,3,19,4,30,78,23,0.242,0.317,0.377,0.694
지석훈,전반기,2014,99,30,11,1,3,11,2,15,52,13,0.303,0.384,0.525,0.909
지석훈,전반기,2015,242,65,8,0,5,15,6,52,88,21,0.269,0.327,0.364,0.6910000000000001
지석훈,전반기,2016,180,40,6,0,7,11,5,27,67,16,0.222,0.286,0.372,0.6579999999999999
지석훈,전반기,2017,177,40,10,0,5,11,10,25,65,21,0.226,0.308,0.367,0.675
지석훈,전반기,2018,44,8,1,0,0,3,0,7,9,3,0.182,0.234,0.205,0.439
지석훈,후반기,2004,1,1,0,1,0,0,0,0,3,0,1.0,1.0,3.0,4.0
지석훈,후반기,2005,85,15,2,0,2,2,1,11,23,3,0.176,0.205,0.271,0.476
지석훈,후반기,2006,5,1,0,0,0,1,0,1,1,1,0.2,0.333,0.2,0.533
지석훈,후반기,2007,11,2,1,0,0,3,1,1,3,4,0.182,0.4,0.273,0.673
지석훈,후반기,2011,77,18,6,0,2,8,1,10,30,9,0.234,0.314,0.39,0.704
지석훈,후반기,2012,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
지석훈,후반기,2013,102,18,6,0,0,12,3,12,24,15,0.176,0.282,0.235,0.5169999999999999
지석훈,후반기,2014,113,28,3,3,3,5,4,19,46,9,0.248,0.303,0.407,0.71
지석훈,후반기,2015,173,46,7,0,6,8,10,33,71,18,0.266,0.335,0.41,0.745
지석훈,후반기,2016,171,37,8,0,2,11,4,27,51,15,0.216,0.28,0.298,0.5780000000000001
지석훈,후반기,2017,91,24,6,0,1,11,0,17,33,11,0.264,0.343,0.363,0.706
지석훈,후반기,2018,50,9,1,0,1,5,0,7,13,5,0.18,0.255,0.26,0.515
지성준,전반기,2015,5,1,0,0,0,0,0,1,1,0,0.2,0.2,0.2,0.4
지성준,전반기,2016,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
지성준,전반기,2018,137,35,3,0,3,7,1,29,47,8,0.255,0.297,0.343,0.64
지성준,후반기,2015,7,2,1,0,0,0,0,1,3,0,0.286,0.286,0.429,0.715
지성준,후반기,2018,70,22,4,0,4,5,1,14,38,6,0.314,0.368,0.543,0.911
채은성,전반기,2014,97,31,8,0,1,15,6,22,42,21,0.32,0.441,0.433,0.874
채은성,전반기,2015,121,32,8,2,3,9,3,19,53,12,0.264,0.331,0.438,0.769
채은성,전반기,2016,248,82,12,1,8,18,5,61,120,23,0.331,0.387,0.484,0.871
채은성,전반기,2017,217,62,8,2,2,10,9,50,80,19,0.286,0.343,0.369,0.712
채은성,전반기,2018,327,107,22,1,15,22,5,69,176,27,0.327,0.379,0.538,0.917
채은성,후반기,2014,62,13,3,1,0,6,4,9,18,10,0.21,0.319,0.29,0.609
채은성,후반기,2015,52,11,3,0,1,5,2,7,17,7,0.212,0.305,0.327,0.632
채은성,후반기,2016,155,44,8,2,1,13,2,33,59,15,0.284,0.347,0.381,0.728
채은성,후반기,2017,116,27,4,1,0,7,2,22,33,9,0.233,0.288,0.284,0.572
채은성,후반기,2018,202,68,14,1,10,13,4,43,114,17,0.337,0.388,0.564,0.952
채태인,전반기,2007,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
채태인,전반기,2008,212,56,10,1,6,17,2,39,86,19,0.264,0.325,0.406,0.7310000000000001
채태인,전반기,2009,214,61,14,1,11,31,4,35,110,35,0.285,0.386,0.514,0.9
채태인,전반기,2010,266,78,9,0,13,22,2,56,126,24,0.293,0.352,0.474,0.826
채태인,전반기,2011,45,8,0,1,3,8,0,4,19,8,0.178,0.302,0.422,0.724
채태인,전반기,2012,112,26,7,0,1,14,2,18,36,16,0.232,0.328,0.321,0.649
채태인,전반기,2013,193,69,7,0,6,24,0,56,94,24,0.358,0.429,0.487,0.9159999999999999
채태인,전반기,2014,296,89,25,1,7,25,2,56,137,27,0.301,0.359,0.463,0.8220000000000001
채태인,전반기,2015,139,50,10,0,3,17,3,37,69,20,0.36,0.44,0.496,0.9359999999999999
채태인,전반기,2016,238,66,6,1,3,28,1,56,83,29,0.277,0.356,0.349,0.705
채태인,전반기,2017,203,71,15,1,11,21,4,44,121,25,0.35,0.421,0.596,1.017
채태인,전반기,2018,226,65,8,0,10,21,3,47,103,24,0.288,0.356,0.456,0.812
채태인,후반기,2007,72,17,5,0,1,5,1,11,25,6,0.236,0.295,0.347,0.6419999999999999
채태인,후반기,2008,36,10,2,0,4,2,0,4,24,2,0.278,0.316,0.667,0.9830000000000001
채태인,후반기,2009,154,47,12,1,6,18,1,28,79,19,0.305,0.382,0.513,0.895
채태인,후반기,2010,90,26,4,0,1,11,0,21,33,11,0.289,0.366,0.367,0.733
채태인,후반기,2011,137,32,7,0,2,25,1,23,45,26,0.234,0.356,0.328,0.6839999999999999
채태인,후반기,2012,23,2,0,0,0,7,0,2,2,7,0.087,0.3,0.087,0.387
채태인,후반기,2013,106,45,8,0,5,14,5,32,68,19,0.425,0.512,0.642,1.154
채태인,후반기,2014,196,67,13,0,7,16,0,47,101,16,0.342,0.392,0.515,0.907
채태인,후반기,2015,194,66,9,0,5,16,0,52,90,16,0.34,0.39,0.464,0.8540000000000001
채태인,후반기,2016,132,40,8,2,4,8,1,26,64,9,0.303,0.348,0.485,0.833
채태인,후반기,2017,139,39,8,0,1,13,1,30,50,14,0.281,0.346,0.36,0.706
채태인,후반기,2018,150,45,10,0,5,13,2,30,70,15,0.3,0.364,0.467,0.831
초이스,전반기,2018,315,84,17,0,15,30,10,52,146,40,0.267,0.349,0.463,0.812
초이스,후반기,2017,176,54,8,1,17,17,7,28,115,24,0.307,0.39,0.653,1.0430000000000001
초이스,후반기,2018,34,6,2,0,2,3,0,2,14,3,0.176,0.243,0.412,0.655
최승준,전반기,2013,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
최승준,전반기,2014,14,2,1,0,0,0,0,1,3,0,0.143,0.143,0.214,0.357
최승준,전반기,2015,26,2,0,0,0,4,0,2,2,4,0.077,0.2,0.077,0.277
최승준,전반기,2016,172,49,5,0,19,27,3,25,111,30,0.285,0.391,0.645,1.036
최승준,전반기,2017,15,3,0,0,1,2,1,2,6,3,0.2,0.333,0.4,0.7330000000000001
최승준,전반기,2018,70,17,3,0,4,6,1,10,32,7,0.243,0.312,0.457,0.769
최승준,후반기,2006,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
최승준,후반기,2007,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
최승준,후반기,2014,24,8,2,0,2,2,0,4,16,2,0.333,0.385,0.667,1.052
최승준,후반기,2016,27,4,0,0,0,1,0,4,4,1,0.148,0.179,0.148,0.32699999999999996
최승준,후반기,2017,75,18,4,0,5,5,0,9,37,5,0.24,0.288,0.493,0.7809999999999999
최승준,후반기,2018,2,1,0,0,0,0,0,1,1,0,0.5,0.5,0.5,1.0
최영진,전반기,2012,41,10,0,0,0,2,0,10,10,2,0.244,0.279,0.244,0.523
최영진,전반기,2013,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
최영진,전반기,2014,7,1,0,0,0,0,0,1,1,0,0.143,0.143,0.143,0.286
최영진,전반기,2017,10,2,0,1,0,1,0,1,4,1,0.2,0.273,0.4,0.673
최영진,전반기,2018,31,7,1,0,1,1,0,5,11,1,0.226,0.25,0.355,0.605
최영진,후반기,2012,38,9,4,0,0,1,2,5,13,3,0.237,0.293,0.342,0.635
최영진,후반기,2013,5,1,0,0,0,0,0,1,1,0,0.2,0.2,0.2,0.4
최영진,후반기,2015,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
최영진,후반기,2017,10,2,0,1,1,0,0,0,7,0,0.2,0.2,0.7,0.8999999999999999
최영진,후반기,2018,95,30,6,0,3,9,0,21,45,9,0.316,0.375,0.474,0.849
최원제,전반기,2008,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
최원제,전반기,2009,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
최원제,후반기,2017,18,4,3,0,0,0,0,1,7,0,0.222,0.222,0.389,0.611
최원제,후반기,2018,11,3,0,0,0,1,1,3,3,2,0.273,0.385,0.273,0.658
최원준,전반기,2016,7,2,1,0,0,0,0,1,3,0,0.286,0.286,0.429,0.715
최원준,전반기,2017,66,24,8,0,2,4,0,14,38,4,0.364,0.4,0.576,0.976
최원준,전반기,2018,140,34,9,0,2,8,1,23,49,9,0.243,0.289,0.35,0.639
최원준,후반기,2016,17,9,0,0,1,0,0,8,12,0,0.529,0.529,0.706,1.2349999999999999
최원준,후반기,2017,90,24,7,0,1,6,2,16,34,8,0.267,0.327,0.378,0.7050000000000001
최원준,후반기,2018,162,48,5,1,2,12,3,40,61,15,0.296,0.356,0.377,0.733
최윤석,전반기,2010,63,6,2,0,0,6,1,4,8,7,0.095,0.186,0.127,0.313
최윤석,전반기,2011,85,22,3,0,1,18,2,18,28,20,0.259,0.4,0.329,0.7290000000000001
최윤석,전반기,2012,126,29,1,0,0,23,2,28,30,25,0.23,0.358,0.238,0.596
최윤석,전반기,2013,23,5,2,0,0,6,1,3,7,7,0.217,0.4,0.304,0.704
최윤석,전반기,2016,16,2,0,0,0,1,0,2,2,1,0.125,0.176,0.125,0.301
최윤석,전반기,2017,5,2,0,0,0,0,0,2,2,0,0.4,0.4,0.4,0.8
최윤석,전반기,2018,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
최윤석,후반기,2010,13,1,0,0,0,2,0,1,1,2,0.077,0.2,0.077,0.277
최윤석,후반기,2011,71,16,1,1,0,14,5,14,19,19,0.225,0.389,0.268,0.657
최윤석,후반기,2012,44,10,0,0,1,10,0,9,13,10,0.227,0.37,0.295,0.665
최윤석,후반기,2013,44,8,2,0,0,7,1,6,10,8,0.182,0.308,0.227,0.535
최윤석,후반기,2017,27,5,0,0,0,0,0,5,5,0,0.185,0.185,0.185,0.37
최윤석,후반기,2018,0,0,0,0,0,2,0,0,0,2,NaN,1.0,NaN,NaN
최재훈,전반기,2008,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
최재훈,전반기,2012,57,10,2,0,0,3,3,8,12,6,0.175,0.254,0.211,0.46499999999999997
최재훈,전반기,2013,50,14,3,0,1,4,5,10,20,9,0.28,0.39,0.4,0.79
최재훈,전반기,2014,44,10,0,1,1,2,0,8,15,2,0.227,0.261,0.341,0.6020000000000001
최재훈,전반기,2015,56,13,2,0,0,1,4,11,15,5,0.232,0.295,0.268,0.563
최재훈,전반기,2016,11,2,1,0,0,1,0,1,3,1,0.182,0.25,0.273,0.523
최재훈,전반기,2017,133,37,6,0,1,13,7,30,46,20,0.278,0.373,0.346,0.719
최재훈,전반기,2018,182,42,10,0,0,11,7,32,52,18,0.231,0.3,0.286,0.586
최재훈,후반기,2012,34,9,2,0,1,1,1,6,14,2,0.265,0.306,0.412,0.718
최재훈,후반기,2013,39,10,2,0,1,2,3,7,15,5,0.256,0.341,0.385,0.726
최재훈,후반기,2014,68,17,3,0,0,3,3,14,20,6,0.25,0.311,0.294,0.605
최재훈,후반기,2015,43,2,1,0,0,2,4,1,3,6,0.047,0.163,0.07,0.233
최재훈,후반기,2016,7,1,0,0,0,1,1,1,1,2,0.143,0.333,0.143,0.476
최재훈,후반기,2017,136,32,4,0,0,13,1,28,36,14,0.235,0.307,0.265,0.5720000000000001
최재훈,후반기,2018,116,36,7,0,1,9,8,28,46,17,0.31,0.398,0.397,0.795
최정,전반기,2005,53,15,4,0,1,4,1,10,22,5,0.283,0.345,0.415,0.76
최정,전반기,2006,112,27,5,0,6,8,1,16,50,9,0.241,0.298,0.446,0.744
최정,전반기,2007,268,71,14,1,14,24,8,42,129,32,0.265,0.343,0.481,0.8240000000000001
최정,전반기,2008,295,91,17,1,7,30,11,66,131,41,0.308,0.393,0.444,0.837
최정,전반기,2009,274,71,12,0,13,31,17,46,122,48,0.259,0.37,0.445,0.815
최정,전반기,2010,251,78,20,1,15,35,12,42,145,47,0.311,0.419,0.578,0.9969999999999999
최정,전반기,2011,258,86,17,1,12,33,14,56,141,47,0.333,0.436,0.547,0.9830000000000001
최정,전반기,2012,283,81,20,1,18,30,11,42,157,41,0.286,0.377,0.555,0.932
최정,전반기,2013,245,82,12,0,18,40,17,52,148,57,0.335,0.46,0.604,1.064
최정,전반기,2014,164,47,9,0,5,17,7,33,71,24,0.287,0.378,0.433,0.8109999999999999
최정,전반기,2015,181,49,11,0,10,35,3,28,90,38,0.271,0.397,0.497,0.894
최정,전반기,2016,297,78,10,1,20,52,12,47,150,64,0.263,0.393,0.505,0.898
최정,전반기,2017,274,82,9,0,31,50,16,42,184,66,0.299,0.435,0.672,1.107
최정,전반기,2018,288,72,13,0,29,36,17,30,172,53,0.25,0.367,0.597,0.964
최정,후반기,2005,32,6,1,0,0,1,1,5,7,2,0.188,0.235,0.219,0.45399999999999996
최정,후반기,2006,168,35,6,0,6,6,6,23,59,12,0.208,0.261,0.351,0.612
최정,후반기,2007,140,38,5,0,2,9,3,31,49,12,0.271,0.329,0.35,0.679
최정,후반기,2008,111,42,7,0,5,11,6,30,64,17,0.378,0.461,0.577,1.038
최정,후반기,2009,65,19,3,0,6,9,5,10,40,14,0.292,0.418,0.615,1.033
최정,후반기,2010,149,42,11,0,5,14,8,26,68,22,0.282,0.374,0.456,0.8300000000000001
최정,후반기,2011,145,39,8,0,8,13,6,23,71,19,0.269,0.354,0.49,0.844
최정,후반기,2012,191,61,13,0,8,19,10,40,98,29,0.319,0.409,0.513,0.9219999999999999
최정,후반기,2013,189,55,6,0,10,24,7,39,91,31,0.291,0.391,0.481,0.872
최정,후반기,2014,144,47,11,0,9,20,5,27,85,25,0.326,0.426,0.59,1.016
최정,후반기,2015,94,32,6,0,7,11,2,19,59,13,0.34,0.421,0.628,1.049
최정,후반기,2016,203,66,14,0,20,25,11,32,140,36,0.325,0.427,0.69,1.117
최정,후반기,2017,156,54,9,1,15,20,3,29,110,23,0.346,0.43,0.705,1.135
최정,후반기,2018,118,27,3,1,6,22,6,17,50,28,0.229,0.377,0.424,0.8009999999999999
최정민,전반기,2015,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
최정민,전반기,2016,119,40,3,1,0,5,6,36,45,11,0.336,0.392,0.378,0.77
최정민,전반기,2017,4,2,1,0,0,0,0,1,3,0,0.5,0.5,0.75,1.25
최정민,전반기,2018,73,19,2,0,2,6,0,15,27,6,0.26,0.316,0.37,0.6859999999999999
최정민,후반기,2012,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
최정민,후반기,2015,13,4,0,0,0,1,0,4,4,1,0.308,0.357,0.308,0.665
최정민,후반기,2016,36,11,1,0,0,3,1,10,12,4,0.306,0.375,0.333,0.708
최정민,후반기,2017,5,1,0,0,0,0,0,1,1,0,0.2,0.2,0.2,0.4
최정민,후반기,2018,10,2,0,0,0,1,1,2,2,2,0.2,0.333,0.2,0.533
최주환,전반기,2006,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
최주환,전반기,2008,3,1,1,0,0,0,0,0,2,0,0.333,0.333,0.667,1.0
최주환,전반기,2009,9,0,0,0,0,0,1,0,0,1,0.0,0.1,0.0,0.1
최주환,전반기,2012,108,28,6,1,2,8,2,19,42,10,0.259,0.322,0.389,0.7110000000000001
최주환,전반기,2013,72,24,4,1,2,6,0,17,36,6,0.333,0.385,0.5,0.885
최주환,전반기,2014,75,22,5,0,2,6,2,15,33,8,0.293,0.361,0.44,0.8009999999999999
최주환,전반기,2015,128,30,7,0,2,15,1,21,43,16,0.234,0.319,0.336,0.655
최주환,전반기,2016,98,26,8,0,1,7,2,17,37,9,0.265,0.327,0.378,0.7050000000000001
최주환,전반기,2017,247,76,10,3,5,22,6,58,107,28,0.308,0.378,0.433,0.8109999999999999
최주환,전반기,2018,320,104,24,6,14,29,5,60,182,34,0.325,0.39,0.569,0.959
최주환,후반기,2007,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
최주환,후반기,2008,12,3,1,1,0,1,0,1,6,1,0.25,0.308,0.5,0.808
최주환,후반기,2009,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
최주환,후반기,2012,102,29,5,1,0,10,1,23,36,11,0.284,0.354,0.353,0.707
최주환,후반기,2013,19,3,1,0,0,2,0,2,4,2,0.158,0.238,0.211,0.44899999999999995
최주환,후반기,2014,114,31,9,0,2,8,0,20,46,8,0.272,0.32,0.404,0.724
최주환,후반기,2015,110,37,9,2,3,10,2,23,59,12,0.336,0.402,0.536,0.9380000000000001
최주환,후반기,2016,62,19,3,0,1,5,2,15,25,7,0.306,0.377,0.403,0.78
최주환,후반기,2017,152,44,6,3,2,16,3,33,62,19,0.289,0.368,0.408,0.776
최주환,후반기,2018,199,69,15,0,12,22,5,42,120,27,0.347,0.425,0.603,1.028
최진행,전반기,2004,148,34,8,0,9,21,2,17,69,23,0.23,0.333,0.466,0.799
최진행,전반기,2005,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
최진행,전반기,2008,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
최진행,전반기,2009,26,3,1,0,1,5,1,1,7,6,0.115,0.281,0.269,0.55
최진행,전반기,2010,340,91,16,0,24,34,6,51,179,40,0.268,0.345,0.526,0.871
최진행,전반기,2011,279,78,5,1,13,42,5,59,124,47,0.28,0.383,0.444,0.827
최진행,전반기,2012,228,63,18,0,12,30,2,33,117,32,0.276,0.365,0.513,0.878
최진행,전반기,2013,247,73,15,0,8,32,2,50,112,34,0.296,0.381,0.453,0.8340000000000001
최진행,전반기,2014,152,42,12,0,4,10,2,26,66,12,0.276,0.329,0.434,0.763
최진행,전반기,2015,209,63,8,0,13,44,3,42,110,47,0.301,0.43,0.526,0.956
최진행,전반기,2016,70,23,2,0,1,11,2,20,28,13,0.329,0.434,0.4,0.8340000000000001
최진행,전반기,2017,96,23,6,0,1,7,2,16,32,9,0.24,0.305,0.333,0.638
최진행,전반기,2018,84,18,3,0,3,10,1,12,30,11,0.214,0.305,0.357,0.6619999999999999
최진행,후반기,2004,61,9,2,0,0,4,0,7,11,4,0.148,0.2,0.18,0.38
최진행,후반기,2008,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
최진행,후반기,2009,29,8,2,0,1,2,1,5,13,3,0.276,0.344,0.448,0.792
최진행,후반기,2010,124,30,6,0,8,13,3,16,60,16,0.242,0.329,0.484,0.813
최진행,후반기,2011,155,42,6,0,6,19,8,30,66,27,0.271,0.379,0.426,0.8049999999999999
최진행,후반기,2012,167,35,8,0,5,36,4,22,58,40,0.21,0.362,0.347,0.709
최진행,후반기,2013,120,37,12,0,0,18,1,25,49,19,0.308,0.403,0.408,0.8109999999999999
최진행,후반기,2014,147,36,4,0,8,13,1,24,64,14,0.245,0.311,0.435,0.746
최진행,후반기,2015,124,34,9,0,5,21,1,20,58,22,0.274,0.384,0.468,0.8520000000000001
최진행,후반기,2017,162,56,15,0,12,12,8,29,107,20,0.346,0.418,0.66,1.078
최진행,후반기,2018,52,11,0,0,4,5,2,7,23,7,0.212,0.305,0.442,0.747
최항,전반기,2017,14,4,1,0,0,0,1,3,5,1,0.286,0.333,0.357,0.69
최항,전반기,2018,112,32,8,1,3,10,6,20,51,16,0.286,0.375,0.455,0.8300000000000001
최항,후반기,2017,92,30,7,0,1,3,2,22,40,5,0.326,0.361,0.435,0.796
최항,후반기,2018,110,33,4,0,4,15,2,25,49,17,0.3,0.394,0.445,0.839
최형우,전반기,2004,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
최형우,전반기,2008,290,80,14,0,15,35,5,51,139,40,0.276,0.364,0.479,0.843
최형우,전반기,2009,246,71,15,0,13,37,4,43,125,41,0.289,0.39,0.508,0.898
최형우,전반기,2010,292,75,18,1,16,53,7,40,143,60,0.257,0.384,0.49,0.874
최형우,전반기,2011,295,92,20,0,19,50,2,53,169,52,0.312,0.415,0.573,0.988
최형우,전반기,2012,258,62,12,1,5,33,4,44,91,37,0.24,0.336,0.353,0.6890000000000001
최형우,전반기,2013,280,85,8,0,16,33,4,61,141,37,0.304,0.385,0.504,0.889
최형우,전반기,2014,285,97,23,0,22,33,5,52,186,38,0.34,0.418,0.653,1.071
최형우,전반기,2015,314,104,19,0,23,39,6,62,192,45,0.331,0.415,0.611,1.026
최형우,전반기,2016,313,112,29,0,19,48,8,64,198,56,0.358,0.455,0.633,1.088
최형우,전반기,2017,305,114,24,3,22,62,5,65,210,67,0.374,0.487,0.689,1.176
최형우,전반기,2018,306,107,23,1,13,35,3,70,171,38,0.35,0.422,0.559,0.9810000000000001
최형우,후반기,2002,5,2,2,0,0,0,0,0,4,0,0.4,0.4,0.8,1.2000000000000002
최형우,후반기,2008,94,26,10,0,4,13,1,12,48,14,0.277,0.37,0.511,0.881
최형우,후반기,2009,169,47,9,0,10,16,5,28,86,21,0.278,0.358,0.509,0.867
최형우,후반기,2010,128,42,11,0,8,18,1,23,77,19,0.328,0.415,0.602,1.017
최형우,후반기,2011,185,71,17,3,11,26,3,40,127,29,0.384,0.467,0.686,1.153
최형우,후반기,2012,203,63,15,0,9,22,1,39,105,23,0.31,0.381,0.517,0.898
최형우,후반기,2013,231,71,20,0,13,14,3,38,130,17,0.307,0.355,0.563,0.9179999999999999
최형우,후반기,2014,145,56,10,0,9,17,2,37,93,19,0.386,0.457,0.641,1.098
최형우,후반기,2015,233,70,14,1,10,34,3,45,116,37,0.3,0.396,0.498,0.894
최형우,후반기,2016,206,83,17,2,12,35,1,52,140,36,0.403,0.492,0.68,1.1720000000000002
최형우,후반기,2017,209,62,12,0,4,34,6,46,86,40,0.297,0.41,0.411,0.821
최형우,후반기,2018,222,72,11,0,12,31,4,49,119,35,0.324,0.416,0.536,0.952
하주석,전반기,2012,52,8,0,0,1,3,0,7,11,3,0.154,0.2,0.212,0.41200000000000003
하주석,전반기,2013,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
하주석,전반기,2016,195,55,10,1,6,8,6,38,85,14,0.282,0.33,0.436,0.766
하주석,전반기,2017,334,103,14,8,9,18,4,72,160,22,0.308,0.351,0.479,0.83
하주석,전반기,2018,288,66,9,1,6,14,3,50,95,17,0.229,0.272,0.33,0.6020000000000001
하주석,후반기,2012,75,14,1,0,0,6,0,13,15,6,0.187,0.247,0.2,0.447
하주석,후반기,2013,7,1,0,0,0,0,0,1,1,0,0.143,0.143,0.143,0.286
하주석,후반기,2015,10,3,0,0,0,1,0,3,3,1,0.3,0.364,0.3,0.6639999999999999
하주석,후반기,2016,210,58,11,0,4,10,3,43,81,13,0.276,0.318,0.386,0.704
하주석,후반기,2017,98,20,4,0,2,5,1,14,30,6,0.204,0.25,0.306,0.556
하주석,후반기,2018,196,57,11,2,3,14,1,41,81,15,0.291,0.341,0.413,0.754
하준호,전반기,2009,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
하준호,전반기,2015,214,58,10,0,5,19,4,43,83,23,0.271,0.342,0.388,0.73
하준호,전반기,2016,115,24,2,0,3,7,1,19,35,8,0.209,0.26,0.304,0.5640000000000001
하준호,전반기,2017,90,19,5,1,2,9,1,11,32,10,0.211,0.29,0.356,0.6459999999999999
하준호,전반기,2018,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
하준호,후반기,2014,73,17,5,0,1,8,6,11,25,14,0.233,0.356,0.342,0.698
하준호,후반기,2015,34,6,0,0,1,2,3,5,9,5,0.176,0.282,0.265,0.5469999999999999
하준호,후반기,2016,72,17,3,0,0,13,4,14,20,17,0.236,0.382,0.278,0.66
하준호,후반기,2017,106,25,6,0,1,12,3,18,34,15,0.236,0.331,0.321,0.652
하준호,후반기,2018,21,3,1,0,1,0,0,1,7,0,0.143,0.143,0.333,0.476
한동민,전반기,2012,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
한동민,전반기,2013,174,46,10,1,7,9,9,28,79,18,0.264,0.333,0.454,0.787
한동민,전반기,2014,84,18,7,3,0,5,2,8,31,7,0.214,0.275,0.369,0.644
한동민,전반기,2017,291,91,18,1,26,38,11,46,189,49,0.313,0.412,0.649,1.061
한동민,전반기,2018,280,74,19,0,23,38,7,32,162,45,0.264,0.366,0.579,0.945
한동민,후반기,2012,2,2,0,0,0,0,0,2,2,0,1.0,1.0,1.0,2.0
한동민,후반기,2013,111,29,5,1,7,11,7,16,57,18,0.261,0.364,0.514,0.878
한동민,후반기,2014,59,18,3,0,3,6,3,12,30,9,0.305,0.397,0.508,0.905
한동민,후반기,2016,18,5,0,0,0,1,1,5,5,2,0.278,0.35,0.278,0.628
한동민,후반기,2017,59,12,3,1,3,8,4,5,26,12,0.203,0.338,0.441,0.779
한동민,후반기,2018,206,64,12,0,18,14,9,34,130,23,0.311,0.38,0.631,1.0110000000000001
한동희,전반기,2018,118,27,5,1,2,6,2,19,40,8,0.229,0.278,0.339,0.617
한동희,후반기,2018,93,22,8,0,2,6,0,12,36,6,0.237,0.283,0.387,0.6699999999999999
한승택,전반기,2013,31,1,0,0,0,3,1,1,1,4,0.032,0.143,0.032,0.175
한승택,전반기,2016,14,2,0,0,0,1,0,2,2,1,0.143,0.2,0.143,0.34299999999999997
한승택,전반기,2017,41,8,0,0,0,4,1,8,8,5,0.195,0.283,0.195,0.478
한승택,전반기,2018,42,10,2,0,2,4,1,6,18,5,0.238,0.319,0.429,0.748
한승택,후반기,2013,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
한승택,후반기,2016,14,3,0,0,0,0,0,3,3,0,0.214,0.214,0.214,0.428
한승택,후반기,2017,42,11,2,1,0,2,0,8,15,2,0.262,0.295,0.357,0.6519999999999999
한승택,후반기,2018,47,12,4,0,1,3,1,7,19,4,0.255,0.314,0.404,0.718
허경민,전반기,2012,129,35,7,0,0,6,4,28,42,10,0.271,0.324,0.326,0.65
허경민,전반기,2013,199,57,8,0,0,21,7,49,65,28,0.286,0.374,0.327,0.7010000000000001
